,ID,region,name,star,rating,num_review,basic_info,review
0,1000112790,3,어반스테이 더 포레스트 동탄,0,4.9,264,"· 어반스테이 더 포레스트는 '비대면 체크인'으로, 안전하게 머물고 삶이 좀 더 가벼워 수 있는 공간을 제공합니다.· 등록 된 핸드폰 번호로 객실 비밀번호 및 안내 사항이 당일 오전에 자동 발송됩니다.· 휴식, 업무, 여행 등 다양한 라이프 스타일에 맞춰 다양한 타입이 준비되어 있습니다.· 서동탄역 차량 8분, 센트럴 파크 도보 5분, 메타폴리스 도보 5분 등으로 편리한 시설이 가까이 위치해있습니다.",
2,3013821,3,베어스타운,0,4.4,406,"· 수도권 최대 규모를 자랑하는 스키 리조트의 선두주자 베어스타운입니다!· 유럽감성의 고급형 빌라콘도를 자랑하며 다양한 부대시설을 제공해 완벽한 여행을 즐길 수 있습니다.· 허브 아일랜드, 어메이징 파크, 쁘띠프랑스 등의 다양한 테마파크가 위치하여 색다른 여행을 즐길 수 있습니다.· ※타워콘도 타입(14평 스탠다드A 온돌,트윈,더블, 29평 패밀리 A 온돌, 트윈, 더블), 빌라콘도 타입(22평 스탠다드B 온돌, 34평 패밀리B 온돌)가 다른 건물이며, 체크인은 타워콘도에서 진행됩니다.· ※빌라콘도의 경우 엘리베이터가 없어, 고층(3~5층)/저층(1~2층) 객실 나누어져 있는 점 참고 부탁드립니다.· ※ 사회적 거리두기 4단계로 인한 리조트 운영안내· 1. 객실 이용은 주소지가 동일한 가족에 한해 기준 인원 내에서 투숙가능(등본+신분증 지참 필수)· 2. 사적모임의 경우 2인까지만 투숙가능하며 파티목적의 이용 제한· 3. 입퇴실 시 예약자 1인만 프론트 방문하여 확인· 4. 조식 – 거리두기 유지하여 정상 진행· BBQ 주중 – 야외BBQ(셀프) 1부 : 16:00~18:00(테이블당 2~4인), 2부 : 18:00~21:00(테이블당 2인) 운영· BBQ 주말 – 실내BBQ, 야외BBQ 1부 : 16:00~18:00(테이블당 2~4인), 2부 : 18:00~21:00(테이블당 2인-2인세트만 판매) 운영 (야외BBQ는 A세트만 판매)· BBQ 투고박스 – 17:00~20:00까지 주문 및 픽업(2인,3인세트 판매)· 사적모임의 경우 오후 6시 이전 4인까지만 이용가능· 사회적 거리두기 연장여부에 따라 위의 운영안은 연장될 수 있으며, 거리두기 단계에 따라 운영안이 변경될 수 있는 점 참고 부탁드립니다.",
3,1000105400,3,에스스테이호텔,0,4.7,743,"· 수원의 비즈니스와, 쇼핑 관광 중심지에 위치한 S스테이호텔은 대중 교통이 근접한 최적의 입지에 위치하고 있습니다.· 수원역으로부터 도보로 4분이내 거리, 호텔 주변에 로데오거리, 문화관광지를 비롯하여 백화점, 관광서, 비즈니스 센터들이 있어 편의 시설과의 접근성이 좋습니다.· 편리함, 편안함 그리고 보다 나은 서비스 만족을 드리겠습니다.",
4,3001630,3,수원 퍼시픽 호텔,0,4.9,7,"· 다양한 테마를 가진 감각적인 디자인 퍼시픽 호텔에서 품격있는 하루를 즐겨보세요.· 호텔 주변에 수원시청, 나혜석거리, 경기도 문화의 전당, 인계예술공원, 대형 쇼핑센터 등이 밀집해있어 편리한 접근성을 자랑합니다.· 수원시청역 6번 출구에서 도보로 약 5분 거리로 찾아오기 쉽습니다.",
5,1000108009,3,수원 호텔 아마레,0,4.6,55,추천이유,
6,10041926,3,코아&2060 호텔,0,3.0,1,"· 평촌역 도보 1분 거리 접근성이 좋은 코아&2060 호텔!· 저희 업소는 최신형 컴퓨터 RTX2060슈퍼 , RTX2060, RTX1060을 설치하여 거의 모든 게임이 가능하며, 2PC 전객실에 게임 편의시설을 비치하여 고객님께서 편안하게 즐기실 수 있도록 준비하였습니다.",
7,3016028,3,호텔 아르떼,3,4.7,626,"· 호텔 아르떼는 수원 중심에 위치한 비지니스 호텔로 국내 전 산업의 중심지이며 유네스코 문화유산인 ""화성"" 국내 최대 테마파크인 에버랜드 및 한국 민속촌과 가까운 거리에 있습니다.· 호텔 아르떼는 손님들의 편안한 휴식과 성공적인 비지니스를 위한 최상의 서비스를 제공하는 비지니스 호텔 입니다. ",
8,3001578,3,호텔 컬리넌 용인,0,4.0,165,"· 용인터미널 앞 아늑한 비지니스호텔.· 용인시 주요 시설 및 대학교 안내 · 용인시외버스터미널 80m - 도보 1분 · 용인 에버랜드 7km - 차량 10분 · 용인 한국민속촌 7.5km - 차량 12분 · 양지파인리조트 8.5km - 차량 12분 · 와우정사 9km - 차량 13분 · 경기도박물관 11.5km - 차량 15분 · 호암미술관 11.5km - 차량 14분 · 백남준아트센터 11.5lm - 차량 15분 · 지산포레스트리조트 20km - 차량 25분· 주변대학교 · 송담대 1.5km - 차량 3분 · 명지대 3km - 차량 5분 · 용인대 4km - 차량 7분 · 강남대 9km - 차량 13분 · 단국대 15km - 차량 20분 · 한국외대 13km - 차량 15분~20분· 고객님의 편한 휴식을 위해, 철저한 방역소독과 넷플릭스/ 고사양 PC를 설치하였습니다.",
9,1000102533,3,안양 안호텔,0,4.3,30,"· ""고객의 고품격 휴식을 지향하는 호텔"" 일상적인 하루가 특별해지는 이 곳, 안(ann) HOTEL에 고객님을 초대합니다.· 저희 Ann호텔은 모든 고객이 '가족'과 같은 호텔이 되고자 노력하고 있습니다.· 안양을 찾아주시는 모든 고객분들에게 Ann호텔은 항상 최상의 선택이 될 것임을 약속 드립니다.",
10,3014984,3,호텔 시흥 플럼,0,5.0,2,"· 플럼 호텔은 시흥산업단지와 오이도에 가까운 정왕동 상업단지로 최적의 장소에 위치해 있습니다.· 스탠다드 객실부터 스위트룸, 파티룸까지 다양한 객실 이용이 가능합니다.· 가족 단위의 단체 고객도 편안하게 휴식을 취할 수 있는 곳 입니다.",
11,3001657,3,수원 레브 호텔,0,4.5,108,"· 수원의 중심, 수원시청 옆에 위치하여 비즈니스맨들의 쉼터를 제공합니다.· 깔끔하고 고급스러운 디자인의 객실에서 품격있는 하루를 즐겨보세요.· 경기문화의 전당, 야외음악당, 예술공원, 나혜석거리 등 산책코스와 쇼핑몰이 밀집해있어 접근성이 좋습니다.",
12,3001597,3,김포 라르 호텔,0,4.5,230,"· 호텔 '라르'는 프랑스어 '예술'이라는 의미의 어원으로 깔끔하고 모던한 인테리어로 업그레이드된 도심형 Business Hotel의 Leading Brand입니다.· 김포공항과 자동차로 10분 거리에 있어 비즈니스 업무차 방문에 효율적인 호텔입니다.· 현대 프리미엄 아울렛, 아라폭포, 수향원, 아라 김포 여객터미널, 아라뱃길 등이 자동차로 약 10분 거리에 있어 관광을 즐기기에도 좋습니다.",
13,3001582,3,씨플러스 레지던스,0,4.6,112,· 동탄 삼성반도체 단지와 자동차로 7분 거리로 최단 거리에 위치하고 있습니다.· 비즈니스 고객들을 위한 편안한 휴식 그 이상의 가치를 제공하기 위하여 동탄 지역 최고의 비즈니스 환경을 선사해 드립니다.· 아늑하고 편리하면서도 정성스러운 서비스를 갖춘 레지던스로 내 집 같은 편안함을 느끼실 수 있습니다.,
14,3001183,3,호텔 리츠,3,4.6,162,"· 전자/반도체 사업의 중심지인 경기도 수원에 위치한 최고의 비즈니스 호텔로 성공적인 업무와 안전한 여행을 위한 합리적인 서비스를 제공합니다.· 유네스코 문화재인 수원화성까지 편리한 교통망을 자랑하며, 갤러리아 백화점, 농수산물시장, 삼성전자, 야외음악당이 도보 거리에 위치합니다.· 최첨단 시설을 갖춘 고품격 공간으로 내집같은 편안함을 느껴보세요!",
15,1000113469,3,브라운도트 월곶점,0,0,0,"· 도심 속 프리미엄 부티크 호텔 브랜드 브라운도트월곶점 GRAND OPEN· 익숙하지만 일상에서 벗어나 감성을 자극할 수 있는 도심 속 부티크 객실 취향에 상관없이 누구나 호감을 가질만한 개성 있 는 호텔입니다.· 매일 피톤치드 방역과 다양한 옵션 (스타일러,안마기, 커플PC) 노래방,스크린골프, 글램핑 객실· 가족 단위 패밀리 객실 친구들과의 파티룸까지 운영· 월곶역 1번출구 도보로 3분이내· 월곶회센터 도보로 3분이내· 월곶어시장 도보로 3분이내· 월곶 먹거리타운 도보로 4분이내· 화신수산시장 도보로 10분이내",
16,1000110748,3,브라운도트 수원시청점,0,4.3,10,"· 수원시청역 (경기도문화의전당) 차량 1분 거리에 위치한 브라운도트 수원시청역 입니다.· 주위에 수원나혜석거리, 인계예술공원, 수원수산시장 등 다양한 볼거리가 있습니다.· 근처에 지하철역이 있어 교통이 매우 편리합니다.",
17,1000105342,3,라인플러스호텔,0,4.0,5,"· 깔끔하게 모던한 인테리어의 객실에서 편안한 휴식을 즐겨보세요.· 각종 편리시설이 인접한 거리에 위치하고 있어 방문 시 유용합니다.· 인근 위치정보 : 킨텍스 25분, 김포시청 20분, 김포공항 30분, 인천공항 40분",
18,3013797,3,이코노미호텔 가평,0,4.3,38,"가족을 위한 최적의 공간 ‘이코노미호텔 가평’은 산으로 둘러싸인 힐링의 공간에서 고객 여러분께 최적의 휴식을 제공합니다. 아이들을 위한 키즈플레이룸이 오픈되어 있으며, 깔끔한 인테리어의 객실에서 여유로운 휴식을 취해보세요.남이섬과 청평호가 인접한 아름다운 가평. 산과 강을 모두 접할 수 있는 자연과 함께 하는 가평""죄송합니다 호텔 내부 사정으로 인하여 사우나,키즈카페는잠정 중단되었습니다.많은 양해 바랍니다""",
19,3001423,3,탑클라우드 호텔 수원,0,4.5,237,"· 세계문화유산의 가진 관광명소이자 휴먼시티를 지향하는 도시인 수원에 합리적인 가격으로 편안하고 쾌적한 휴식공간을 지향하며 만들어진 탑클라우드 호텔입니다.· 최고의 퀄리티를 위해 건축 자재를 고르고, 최고급 침대를 고르고, 고급 침구류와 욕실 용품은 직접 생산하면서 탑클라우드는 항상 고객의 입장과 감정으로 호텔을 준비했습니다.· 전 객실 시몬스 최고급 침대 & 시베리안 화이트 구스 침구류 세팅· 수원 화성의 장안문에서 도보로 8분 거리에 위치해 있어서 최적의 입지를 자랑합니다.",
20,3013443,3,양평 더스타휴 빌리지,0,4.7,164,"· 자연을 벗 삼아 누리는 차원이 다른 즐거운 휴식이 있는 곳! 더 스타 휴 리조트입니다.· 야외수영장 부대시설과 자연의 경치가 그대로 들어오는 조망권을 자랑하며, 사계절 자연의 향기를 느낄 수 있는 건강한 쉼의 공간을 제공합니다.· ★야외수영장 open : 2021 / 06 / 25 (금)★· - 이용안내· 1) 수영장이용은 휴빌리지 1층(웰컴센터)에서 사전예약 후 이용가능합니다. (1일1회 이용한정)· 2) 운영시간 : 10:00~17:30 (1부 10:00-13:00 / 정비 13:00-14:00 / 2부 14:00-17:30)· 3) 수영장타올 사용료 : 소-1,000원 / 대-3,000원 (수영장에서 객실수건의 사용을 금지합니다)",
21,3001726,3,더 숨 포레스트,0,4.7,330,"· 호텔형 객실, 취사가 가능한 펜션형 객실, 복층형 객실, 가족형 객실 등 다양한 객실이 준비되어 있습니다.· 수영장, 소형 연회 및 세미나실, 레스토랑, 야외 바베큐 시설이 갖춰진 유럽풍 호텔입니다.· 조용하고 평화로운 느낌의 내 집처럼 편안한 휴식을 만끽할 수 있는 더 숨 포레스트입니다.· 수도권 (경기지역) 5인이상 집합금지 시행령으로 인해 부득이 하게 객실 이용고객 인원수를 4인으로 한정 되는점 양해 부탁 드리며 5인이상시 투숙이 불가한점 공지 드립니다.· 단, 가족 5인일 경우는 투숙 가능하십니다.· 2021년 4월 1일 용인 대표 맛집 타이씨암 레스토랑 입점 확정!· 수년간에 걸쳐 검증 된 용인 에버랜드 근처 대표 맛집인 타이씨암(THAI SIAM) 레스토랑이 더숨포레스트 호텔에 입점합니다.· 새콤 매콤한 새우스프인 똠양꿍을 비롯해 게를 넣어 볶아낸 대표적 태국음식인 푸팟퐁커리, 태국식 돼지고기 볶음밥인 카우팟 무, 매콤한 볶음 쌀국수 요리 팟타이 등, 다양한 태국요리와 음료를 이국적이면서도 고급스러운 분위기 속에서 즐기 실 수 있습니다.· 이제 더숨포레스트 호텔에서 고품격 태국요리를 즐겨보세요!",
22,1000108748,3,김포 스타비아 호텔,0,4.8,55,"· 김포 한강신도시에 신시대 감각과 편안함과 휴식을 모토로 스타비아호텔이 2020년 4월 25일 그랜드 오픈하였습니다.· 전객실 이태리 직수입 TEMPO 침대를 사용하고 있습니다.· 주변에는 킨텍스, 운양동카페거리 등 다양한 볼거리가 있습니다.",
23,1000113873,3,나인트리 프리미어 호텔 서울 판교,0,4.6,131,"· 신분당선 판교역에서 차량 8분 거리에 위치한 호텔입니다.· 판교 아브뉴프랑, 라스트리트, 현대 백화점 등 다양한 관광지와 가까워 쇼핑을 즐기기 좋습니다.· [사회적 거리두기에 따른 숙박 시설 이용 안내] · 대상기간 : 10.18 ~ 종료시까지· 객실 내 정원 기준에 초과 하여 투숙 불가합니다.",
24,1000113415,3,일산 킨텍스 바이 케이트리,0,4.7,223,"· Kintex by K-tree 호텔은 킨텍스에 마주하여 개관한 레지던스 호텔입니다.· 호텔 내 객실은 총 422객실로 다양한 객실 타입, 효율적인 업무 공간과 모던한 디자인으로 안락함을 느낄 수 있습니다.· 전 객실의 테라스에서 낮에는 자연채광을 느끼실 수 있으며, 밤에는 일산 도심의 야경을 감상 하실 수 있습니다.· 도보 3분 이내 거리에 현대백화점과 대형마트가 있습니다.· 김포공항 20분, 인천공항 40분, 도보 5분 거리에 3호선 대화역이 있어 도심으로 접근성이 편리합니다.· 킨텍스 옆에 위치하여 MICE, 비즈니스 행사에 최적화 되어 있습니다.",
25,1000113324,3,에버랜드 홈브리지 리조트,0,4.8,26,"· 자연이 주는 즐거움과 낭만이 있는곳· 울창한 숲, 맑은 공기, 자연이 주는 신선한 감동이 있는 곳· 알프스 산장에서 느낄 수 있는 편안한 휴식을 드립니다. 그 곳이 바로 홈브리지입니다.· 홈브리지는 두개의 공간(신관, 본관)으로 구분되어 있습니다.· 신관 : 통나무로 제작되어 고즈넉한 느낌을 풍기는 외관과 안락한 잠자리와 최고의 경지를 자랑하는 실내, 알프스 속 작은 마을 캐빈호스텔 신관에서 아름다운 추억을 만들어보세요.· 본관 :멀지 않은 곳에 대자연의 낭만이 여러분을 기다리고 있습니다. 북미산 전나무로 지어진 2층 통나무집에서 사랑하는 이들과 함께 편안한 휴식을 누려보세요.· 홈페이지( https://www.everland.com/web/hb/main.html)",
