,ID,region,name,star,rating,num_review,basic_info,review
0,3014337,5,더화이트 호텔 평창,0,4.8,314,"MORE THAN A HOTEL! 호텔 이상을 꿈꾸는 더화이트 호텔입니다. · 평범한 일상에서 빠져나와 적극적으로 즐거움을 찾아 나설 수 있는 곳, CONCIERGE CAMP로 불리우는 더화이트 호텔과 함께하세요.· 더화이트 호텔은 레저와 비즈니스를 동시에 할 수 있는 본격적인 호텔로서 최고의 컨시어지를 자랑합니다. ",
1,1000114137,5,센텀마크 호텔 양양,0,4.4,73,· 양양 종합운동장 인근에 위치하여 있습니다.,
2,1000112708,5,리센 오션파크 속초,0,4.5,214,"· ★프런트 운영시간 08:00 ~ 22:00· 모바일로 사전 체크-인한 경우 : 키오스크에서 객실키 발행 후 입실· C동 주소 - 강원도 속초시 해오름로 195· 중요 : C동 객실 이용 시 키오스크(무인체크인) 이용 -->직원이 상주하지 않습니다.· 동해의 에메랄드 빛 푸른 바다와 설악산의 풍경을 통해 아름다운 속초의 자연환경과 함께 내 생에 최고의 휴식과 서비스를 만나보세요.· 아름다운 일출과 야경을 객실에서 편안하게 감상할 수 있는 리센 오션파크 속초는 새로운 명소로 자리매김 할 것입니다.· 여가, 힐링, 비스니스 서비스까지 항상 고객을 소중히 생각하는 정성으로 잊을 수 없는 감동을 선사해 드립니다.",
3,1000110804,5,정선 인투라온 호텔,0,4.7,409,· 사북역과 인접하여 탁월한 교통망을 자랑합니다.· 객실과 연회장을 포함한 여러 부대시설을 갖춘 아름다운 휴식 공간입니다.· 수려한 자연경관 및 레저1번지 정선의 중심에 있는 호텔입니다.,
4,3014141,5,강릉 루이스 호텔,0,4.6,351,"· ★ NETFLIX 무료제공 ★· ★ 저희 호텔 주차장 만차시 호텔 근처에 있는 공영 주차장(옥천동 224번지)을 이용하시길 바랍니다 ★· ★ (당일 오전 6시~다음날 오전 11시까지 무료이며 그 시간 외에 차를 빼게 될 경우 호텔 측으로 문의 주시길 바랍니다.) ★· ★ 전객실 50인치 대형TV 설치 ★ · ★ 신종 코로나 감염증 확산을 막고 방문객분들의 건강을 생각하여 우리 호텔에서는 주기적인 소독을 시행하고있습니다. ★· ★강릉 최초 배틀그라운드 가능(커플PC)★· 솔향 가득한 해변 너머 파도소리가 귓가를 채우는 강원도의 최고 명소 강릉에 위치한 현대적인 디자인의 숙박 특화형 호텔입니다.· 강릉역에서 도보 10분! 출장이나 여행길에, 일상생활의 연장으로 안심하고 편안하게 쉼을 누리실 수 있도록 청결하고 쾌적하고 안전한 객실을 제공하고 있습니다.· 불필요한 서비스나 시설을 최소화하여 합리적인 운영으로 합리적인 가치를 실현하고 있습니다.",
5,3013592,5,파크로쉬 리조트앤웰니스,0,4.7,109,"· 파크로쉬는 강원도 정선군 숙암리의 순수하고 아름다운 대자연 속에 위치한 국내 최고급 웰니스 리조트입니다.· 웰니스 전문가들과 함께 하는 진정한 쉼과 채움의 여정 속에서 요가, 명상, 스파, 숲치유 및 다양한 체험 활동들로 신체, 감성, 정신의 건강한 에너지를 깨워 드립니다.· 파크로쉬는 총 204개의 객실을 보유하고 있으며 미팅, 연회, 가족모임 등이 가능한 이벤트룸과 웰니스클럽, 아쿠아클럽, 레스토랑과 카페&바, 루프탑바 등에서 비일상의 안락함과 품격 높은 휴식을 경험할 수 있습니다.",
6,3001429,5,하슬라 아트월드 뮤지엄 호텔,2,4.0,76,"· 프론트에서 레스토랑에 이르는 모든 공간이 예술품으로 가득 차 있는 뮤지엄 호텔, 하슬라 아트월드에서 색다른 하룻밤을 보내실 수 있습니다.· 감각적인 인테리어로 꾸며진 공간의 전객실에서 바다 전망을 감상하실 수 있습니다.",
7,1000114467,5,월드스카이 호텔,0,4.5,21,"· 속초 중심지에 위치한 호텔로 청결한 객실과 청초호, 설악산 등 환상적인 뷰가 펼쳐지는 객실을 다수 보유하고 있어 가족여행, 커플여행, 비지니스, 단체 등 다양한 목적의 손님들에게 최상의 안락함을 제공합니다. · 전 객실 비대면(무인) 시스템 적용으로 셀프 체크인&아웃이 가능하여 고객님들께 더욱 편리한 서비스를 제공합니다.",
8,3016489,5,강릉 포시즌 호텔&펜션,0,4.4,413,"· 서울에서 2시간 거리, 경포도립공원 인근에 위치한 1급 호텔입니다.· 사근진해변과 약 50m거리 이내에요! 바다가 코앞!· 호텔 내에서 카페, 횟집, 편의점, 수제버거 및 PUB 등 다양한 부대시설도 추천포인트입니다.· ★고객님의 안전 및 건강을 최우선으로 생각하여 전 객실 매일 청소 및 소독을 실시하고 있습니다. 전 객실 손 세정제 비치 완료★· 제로페이 이용 가능한 가맹점입니다.",
9,3016069,5,파인포레스트 정선 알파인리조트,0,4.3,206,"· 파인포레스트는 솔 숲의 바다인 가리왕산 기슭에 자연과 함께하는 가족여행을 염두해 두고 설계된 가족중심의 공간입니다.· 파인포레스트는 동해바다와 강원랜드 등 다양한 액티비티 관광지를 1시간 이내에 갈 수 있는 강원도 중심인 가리왕산 기슭에 위치하여 액티비티 여행의 베이스캠프 역할을 합니다.· 파인포레스트는 산과 숲과 강이 잘 어우러진 최상의 힐링공간입니다.· 주변 정보 : 정선역 차량 21분, 백석폭포 차량 10분, 두타산 자연 휴양림 차량 25분",
10,3014255,5,강릉 올림피아 호텔,0,4.2,442,"· 강릉역, 강릉중앙시장 도보 10분거리 위치!· 경포대, 안목해변, 커피거리, 오죽헌, 강릉 버스터미널 접근성 좋은 위치에 있습니다.· 주차장 넓어 걱정 하시지 않으셔도 됩니다. 무료 주차 입니다.· 강릉 힐링 여행지들에 가기 좋은 위치에 있습니다. 여행과 비즈니스의 피로를 편안하게 쉬실수 있습니다.",
11,3001790,5,켄싱턴 호텔 설악,4,4.2,176,"· ♥ 설악산 비경과 청정 공기! 설악에서 리프레쉬 ♥· 설악산 입구에서 걸어서 5분 거리에 위치한 특급호텔· 영국 왕실을 테마로 한 고풍스럽고 우아한 컨셉의 특급 호텔로 층마다 다양한 컨셉의 기념물 전시를 즐겨보세요.· 9층에 위치한 애비로드 라운지 레스토랑에서 설악산의 변모하는 비경을 사계절 내내 감상할 수 있습니다.· 바로 마주한 웅장한 설악산은 여름의 푸르름과 가을의 환상적인 단풍 그리고 겨울의 설경을 프라이빗한 휴식을 선사하는 켄싱턴 설악호텔에서 느껴보세요.· ▶ 조식조식뷔페 상시 운영이용시간 : 07:00~09:30이용장소 : 2층 더퀸 레스토랑포함혜택 외 조식 추가는 현장에서만 가능추가 요금 : 성인 29,900원, 소인(6~13세) 15,900원, 유아(3~5세) 9,900원, 36개월 미만 무료",
12,3018217,5,주성리조트 파인포레스트,0,4.6,83,"· 고성군에서 가장 자연친화적으로 건축된 Pine Forest는 소나무 숲과 어우러진 목조주택과 함께 친환경 자연주의 인테리어를 갖춘 리조트입니다.· 15평형 독채형으로 구성되어 개인 프라이버시를 원하시는 커플, 가족 모두에게 적합하며, 외부에는 개별주차장과 함께 대형버스주차장, 간이편의점, 인공연못 등이 갖춰져 있습니다.· 즐거움이 시작되는 주성리조트는 산, 바다 그리고 호수가 조화를 이룬 가족 휴양지 입니다.",
13,1000102231,5,그라시아 리조트,0,4.5,95,보이는 그대로의 모습이 그림이 되는 산토리니풍의 앤틱한 풍경을 그대로 담은 이곳.원평해변이 펼처진 아름다운 바다 전망.여름보다 더 즐겁게 즐길 수 있는 야외 냉 온수 수영장.,
14,1000095446,5,강릉 호텔 랑,0,4.4,151,· 경포해변 앞에 위치해 있어 접근성이 뛰어납니다.,
15,3016777,5,고성 금강산콘도,0,4.0,285,"· 국내에서 가장 아름다운 경관을 볼 수 있는곳, 일상을 떠나 쉬고 싶을때, 언제든지 부담없이 쉴 수있는곳, 가족과 함께 오붓한 휴가를 보낼 수 있는곳· 연인과의 행복한 추억을 만드는곳, 화려하기보다는 편안하고 아늑한곳, 깨끗한 공기와 자연이 살아 숨쉬는곳· 넓은 창문넘어 탁트인 바다가 한눈에, 창을 열면 시원한 바닷바람이 가슴속을 휭휭~",
16,3013790,5,퍼시먼관광호텔,0,0,0,"· 민둥산이 보이는 자연속 힐링 호텔 퍼시먼관광호텔 입니다. · 강원랜드가 차량 10분, 민둥산역에서 도보 6분 거리에 위치해 있습니다. · 실내, 실외 주차 보유! 탑차도 가능 (예약 전 문의 부탁드립니다.)· 모든 객실과 로비까지 빵빵 터지는 와이파이· 전객실 휴대폰 충전기 완비· 체크인 전, 체크아웃 후 짐보관 가능합니다.",
17,3010290,5,정선 메이플 관광호텔,0,3.9,305,"· 정선 메이플 호텔은 강원랜드와 억새풀로 유명한 민둥산역에 위치한 관광호텔입니다.· 조식 레스토랑과 사우나, 야외 바베큐 가든이있어 가족 나들이 고객들과 여행객들의 편안하고 아늑한 쉼터로 단연 강원도 최고의 호텔입니다.· 민둥산역에서 차량으로 약 1분 거리, 도보로 약 5분 거리로 민둥산 여행 숙소로 추천드립니다. ",
18,3012404,5,원주 시티호텔,3,4.6,102,"· <3성급:한국관광공사 인증> - 원주 혁신도시에 자리한 시티호텔은 강원도의 명소들을 방문하기에 좋은 위치를 자랑합니다.· 차로 약 30분만 가시면 치악산, 구룡사 및 간현관광지 같은 명소들을 방문하실 수 있습니다.· 시티호텔은 중앙선 원주역, 원주 시외버스터미널 및 고속버스터미널에서 차로 약 20분이 소요되며 원주 공항에서는 약 30분이 소요됩니다.· 호텔에는 주차장이 별도로 마련되어 있으며 이 밖에도 짐 보관 서비스 등을 이용할 수 있는 프런트 데스크, 각종 회의와 모임을 위한 세미나실 및 옥상에 마련된 하늘정원과 같은 부대시설이 갖춰져 있습니다.· 스탠다드, 슈페리어, 디럭스 및 스위트로 구성된 각 객실에는 TV, 에어컨, 냉장고, 전기포트 및 금고 등 투숙객에게 필요한 기본적인 가구와 시설이 완비되어 있습니다.· 욕실에는 목욕가운, 헤어드라이어, 욕실용품, 비데, 샤워 시설, 그리고 일부 객실에 한해 욕조가 마련되어 있습니다.· 호텔 1층에 위치한 투리치 카페&BAR에서 커피와 주류를 즐기실 수 있으며, 호텔 3층에 마련된 레스토랑에서는 매일 아침 식사를 드실 수 있습니다.· 호텔 3층에 비지니스룸, 세미나실이 완비되어 있어 고객님의 비지니스를 더욱 성공적으로 구성할 수 있습니다.",
19,3009520,5,속초 맘모스리조텔,0,4.8,58,· 뛰어난 자연경관과 맑은 공기가 가득한 자연 속 소중한 여행을 제공해 드립니다.· 설악산 절경을 앞에 두고 대자연 속에서 조용히 휴식을 취할 수 있는 다양한 룸과 바베큐 시설이 구비되어 있습니다.· 속초 설악산의 뛰어난 경관과 맑은 공기를 벗삼아 사랑하는 사람들과 함께 즐거운 여행 되시길 바랍니다.,
