,ID,region,name,star,rating,num_review,basic_info,review
0,3001066,4,브라운도트 호텔 인천송도 (구 알리스위트),2,4.4,628,"· 특급호텔급의 다양한 시설과 객실용품, 품격있는 서비스를 갖추고 있습니다.· 센트럴파크를 산책하며 상쾌한 공기를 마시고 이국적인 느낌의 도시경관을 느껴보세요!· 송도로터리에서 도보 5분 거리로 근처에 송도테마파크, 인천상륙작전기념공원, 인천시립박물관, 월미도 등이 위치해 있어요!",
1,3000606,4,더 호텔 영종,0,4.3,267,· 인천의 대표적인 해수욕장인 을왕리 해수욕장까지 15분 거리의 편리한 위치랍니다.· 조용한 새벽 사색에 잠긴 힐링이 가능한 약 3.5Km의 백년길 트래킹 코스를 경험해보세요.· 인천국제공항과 자동차로 30분거리로 근접한 거리에 있습니다.,
2,3009780,4,인천 아시아드 호텔,2,4.9,345,"· 전객실 공기정화 기능객실과 객실타입에 스타일러 옷장, 안마의자, 2인스파욕조,전객실 욕조시설로 쾌적하고 컨디션 좋은 2성 비즈니스 호텔입니다· 세계적인 비즈니스와 레저의 중심 인천에 위치한 아시아드 호텔은 최고의 서비스와 세련된 인테리어 그리고 가치 있는 휴식을 제공합니다.· 넓은 객실과 친환경 자재, 주방시설 등 차별화된 시설과 가격으로 비즈니스 출장이나 휴가를 즐기는 고객에게 내집과 같은 편안함과 서비스를 제공합니다.· 인천 송도 국제도시와 신세계백화점과도 차량 약 10분 거리에 자리하고 있어 비즈니스와 레저, 쇼핑을 위한 최적의 호텔입니다.",
3,3000714,4,베스트웨스턴 인천 로얄호텔,4,4.4,1122,"· 전 객실 리모델링으로 보다 쾌적한 이용 가능합니다.· 간석오거리역, 동암역 등 인천 교통 중심지에 위치해있습니다.· 최신 시설과 품격있는 인테리어를 갖춘 다양한 크기의 연회장 보유!",
4,3012161,4,월미도 해월관광호텔,2,4.7,129,"· 탁 트인 오션뷰 ! 신규 오픈으로 쾌적하고 깨끗한 가구, 침구류를 제공합니다.· 좋은 추억거리를 만들어 가고 언제나 편히 휴식을 취할 수 있는 최고의 공간 최상의 서비스로 여러분께 정성을 다하겠습니다.· 월미도(문화의 거리, 놀이기구, 월미산 등)는 물론이거니와 차이나타운 동화마을과 10분여 거리에 있으며 인천의 명소를 가까운 거리에서 즐길 수 있습니다.",
5,3001937,4,구월호텔 (9月무인호텔),0,3.4,340,"· 365일 24시간 무료 픽업 샌딩서비스, 무료 조식 서비스, 무료 세탁서비스, 전객실 공기 청정기, 바디프렌드 구비완료 · 예술회관역, 인천터미널역 등 지하철, 고속 터미널과 가까워 접근성이 좋은 호텔· 세련된 디자인으로 넓고 깔끔한 인테리어의 객실 내부, 국내 최고급 라텍스 침대와 다운 침구류 구비· 근처 놀 거리와 맛 집, 즐길 거리들이 많은 핫플레이스에 위치한 호텔· 문학경기장,남동경기장,선학경기장 최단거리호텔. ",
6,3017361,4,인천공항 관광호텔 준,2,4.5,31,· 호텔 준은 최고급 시설로 여행객 및 환승객을 배려한 각종 편의시설 및 비즈니스맨의 업무도 고려한 고품격 서비스를 제공합니다.· 호텔 준은 정열의 계절 6월이라는 이름으로 개관되었으며 21세기를 주도할 세계적 관문인 인천국제공항에서 8분 거리의 위치에 있습니다. 무료셔틀버스를 운행하여 고객의 편의를 우선으로 하고 있으며 현대적감각에 맞는 시설을 갖추어 여행객 또는 환승객에게 불편함이 없도록 하였습니다.· 뿐만 아니라 초고속 인터넷을 설치하여 비즈니스맨의 업무도 고려하였으며 고품격 사비스를 위하여 국제적 감각에 익숙한 직원으로 구성 되어 있습니다. 또한 투숙객의 편의를 위하여 무료장기주차 서비스도 제공하고 있습니다.,
7,3001752,4,인천 소마 호텔,0,3.1,78,"· 아늑하고 편안한 휴식공간을 제공하는 인천 소마 호텔입니다.· 다양한 객실 타입과 우아하면서도 아늑한 분위기를 자아내는 인테리어로 언제나 만족감을 드립니다.· 주안역 지하상가, 주안로 지하상가에서 쇼핑을 즐기고 찾아올 수 있는 최적의 위치에 있습니다!",
8,1000102040,4,연안부두 딘 관광호텔,0,4.6,22,"· 호텔 딘은 인천광역시 중구 연안부두에 위치한 부티크 호텔 입니다.· 최신 트렌드를 반영한 감각적인 디자인과, 유니크한 소품 들이 어우러진 멋진 공간을 연출하였으며, 인천여객터미널, 인천공항과 인접한 위치에 있어· 항공, 여객선, 자가용, 대중교통으로 이용하기 매우 편리하며, 인천 주요지점 및 관광지와의 이동이 수월하여· 많은 관광객 및 비즈니스 고객들이 방문하고 계십니다.· 누릴 수 있는 편안함과 최상의 시설, 최고의 서비스를 제공해 드릴 것을 약속드립니다.· 고객님들의 많은 방문을 부탁드립니다.호텔 딘 임직원 일동.",
9,10040706,4,더 스테이 송도 호텔,0,4.6,37,"· 송도에 새로운 트렌드가 되다! 5성급 호텔도 부러워하는 다양한 호텔식 서비스에 송도 최고 수준의 야외수영장과 럭셔리한 부대시설,그리고 다양한 객실 완비!· 모든객실 넷플릭스 무료 이용 및 커피머신기, 스팀다리미까지. 더 스테이 송도에서 편안함 밤을 보내세요.",
10,3010289,4,인천공항 호텔 퀸,0,4.6,38,· 모든 객실이 넓고 높아 내 집보다 더 편안하게 여정을 보내실 수 있는 여유롭고 쾌적한 공간입니다.· 격조 있고 세련된 인천공항 호텔 퀸에서 로맨틱한 신혼여행과 성공적인 비즈니스 해외여행의 시작을 권해드립니다.· 모든 객실에 설치 된 스팀 사우나 및 품위 있는 서비스로 손님의 몸과 마음을 편안하게 모시는 영종도 인천국제공항의 아름다운 인천공항 호텔 퀸 입니다.,
11,3002345,4,부평 제니스 호텔,0,3.9,181,· 심플&모던의 고급스러운 디자인 객실은 품격있는 하루를 선사합니다.· 쾌적한 라텍스 침구류와 고급 욕조 다양한 부대시설을 제공하는 최적의 부티크 호텔입니다.· 부평역 지하상가 12번 출구에서 도보 5분거리로 찾아오기 쉽습니다.,
12,3001862,4,강화도 프레시아 호텔,2,3.5,11,· 강화 전등사 바로 아래에 위치해 있어 아름다운 강화의 자연을 느낄 수 있는 힐링 플레이스입니다.· 다양한 부대시설과 깔끔하고 쾌적한 객실 컨디션을 유지합니다.· 내 집처럼 편안하게 휴식할 수 있도록 최고의 서비스를 제공합니다.,
13,3001303,4,호텔 부티앤,0,5.0,51,"· 블랙 & 브라운의 모던한 인테리어의 객실입니다!· 디럭스룸과 프리미엄룸에 마련된 월풀 욕조에서 그날의 피로를 풀어보세요.· 계산역, 경인교대입구역, 작전역 인근에 위치하여 접근성이 좋습니다.",
14,3001178,4,소래포구 SJ디자인,1,2.6,80,"· 파티룸으로 이용가능한 테라스 스위트 객실이 마련되어 있는 명품 디자인 호텔입니다!· 전 객실 최신 50인치 스마트 TV설치로 포근한 침대 안에서 생생한 영상을 즐기실 수 있어요!· 싱싱한 해산물을 느낄수 있는 소래어시장에서 다양한 회를 맛볼 수 있고, 소래포구 해안도로를 따라 산책도 즐겨보세요~ ",
15,3001065,4,알리스위트 호텔 간석동,0,4.5,193,"· 대부분의 객실에 월풀 욕조 또는 디자인 욕조가 비치되어 있어 보다 안락한 휴식이 가능합니다!· 지하철 1호선 간석오거리역과 접근이 용이하며 주변에 마트, 영화관 등 근린시설이 잘 준비되어 있습니다!· 1시간 거리에 월미도가 위치해있으며, 근처에 계양산, 천마산 등 등산코스가 마련되어 있어 트래킹을 즐겨보는 것도 좋아요:)",
16,3000923,4,골든 호텔 인천,2,4.6,351,"· 프리미엄 호텔이에요! 아주 깨끗하고 고급스럽답니다.· 월미도, 차이나 타운, 을왕리 해수욕장, 소래포구 갈 땐 골든 호텔 인천에서 숙박하세요 :)· 전 객실이 디럭스급 이상으로 푹신한 시몬스 침대와 55인치 스마트 LED TV가 구비되어 비즈니스는 물론 휴식에도 안성맞춤!",
17,1000112601,4,에어스카이 호텔 (AIRSKY HOTEL),0,4.6,402,"· 수려한 녹음, 푸른 하늘과 드넓은 바다가 숨쉬는 특급호텔· 2019년 4월에 오픈한 ‘에어스카이호텔’은 서해의 일출과 석양, 싱그러움 가득한 초록공원, 푸른 인천 바다가 맞닿은 인천 영종도에 위치해 있습니다.· 에어스카이는 고객님께 삶의 여유와 활력을 더하는 공간이 될 수 있도록 노력하고 있습니다.· 아름다운 자연 속에서 최고의 하루를 선사할 수 있는 휴식처이자, 오랜 기억 속에 남을 수 있는 공간이 되어 드리겠습니다.· 전 임직원은 최상의 호텔 서비스에 최선을 다할 것을 약속 드립니다.· 영종도의 아름다움을 한 곳에서 담고 즐기실 수 있는 최고의 여유를 만나보세요.",
18,1000110806,4,더위크앤리조트,0,4.7,424,"· 새로운 요일이 시작되는 곳, THE WEEK & Resort입니다.· 영종도 인천국제공항 인근에 위치한 '더위크앤리조트'는 감각적인 인테리어의 객실과 다양한 부대시설을 자랑합니다.· ※코로나19로 인해 모든 부대시설 운영시간 변동가능성이 있음을 알려드립니다.· ※더위크앤리조트는 질병관리본부의 강화된 방역지침에 따라 리조트 및 부대업장 이용시 QR코드 전자출입명부 사용을 의무화하고 있는 점 양지해 주시기 바랍니다.· 사우나 이용시간: 오전 7시~ 오후 18시까지 (마지막 입장: 오후 17시까지)· 대인 : 10,000원 / 소인(7세 미만) : 8,000원 (투숙객 할인 가능)· 매주 화요일 휴무· [부대시설 안내]· 더파이브 / 지하1층 / 매일 07:00~10:00· 위캔다인 / 1층 / 일-목 11:30~22:00, 금-토 12:00~22:00· 위캔바 / 1층 / 일-목 10:00~22:00 금-토 10:00~00:00· 아쿠아벤쳐의 더 좋은 시설을 제공하고자 21/11/01부터 추후 공지시까지 운영이 임시 중단됩니다· 사우나 / 지하2층 / 07:00~18:00(마지막 입장 17:00) / 매주 화요일 휴무 / 24개월~36개월 이하 무료(증빙서류 필참) / 24개월 미만 입장제한 / 투숙객 할인가능· 미니골프 / 지하2층 / 13:00~21:00· 위캔플레이/ 지하2층 / 10:00~22:00· 암벽등반 / 지하2층 / 10:00~18:00· 편의점/ 지하 1층 / 06:00~01:00· 코인 빨래방 / 지하2층 / 24 시간· 피트니스 센터 / 2층 / 06:00~23:00· 키즈룸 / 2층 / 10:00~20:00",
19,1000109654,4,오션 솔레뷰 호텔,0,4.5,1060,"· 모든 객실이 바다를 향하고 있는 오션뷰를 자랑하는 오션솔레뷰 호텔입니다.· 가성비 좋은 호텔로 편안히 쉬어갈 수 있는 호텔입니다.· 주변에는 영종 하늘도시, 영종도 구읍뱃터 등 다양한 볼거리가 있습니다.",
20,10040081,4,블루오션 레지던스 호텔,0,4.3,56,"· 추천격조 있는 서비스, 고급스러운 분위기· 인천공항과 서울을 잇는 영종도에 위치한 블루오션호텔은 특급 호텔식 시설이 구비된 원룸형 아파트에 접목시켜 호텔에 비교해도 손색이 없는 구성을 갖추고 있습니다.· 특히 피트니스 센터, 핀란드식 히노끼 사우나, 스카이가든 등을 포함하는 편리함을 갖추고 있으며,· 객실 정비 서비스, 초고속 유/무선 인터넷, 24시간 운영 프론트 데스크도 함께 제공하고 있습니다.· 블루오션호텔은 호텔식 서비스와 더불어 내 집 같은 편안함과 여유로움을 느끼실 수 있습니다.· 특히 고급스러운 분위기와 함께 장, 단기 여행객 및 비즈니스 출장객에게 최적의 주거 공간을 선사합니다.· 블루오션호텔은 항상 고객 우선 주의와 정성을 다하는 서비스로 보답할 것입니다.",
21,3011374,4,웨스턴 그레이스 호텔,0,4.4,2159,"· 해안선을 따라 펼쳐지는 360도 스카이 오션뷰, 창을 열면 탁 트인 시야의 아름다운 영종도 바다를 감상하실 수 있습니다.· 잊을 수 없는 아름다운 인천의 일몰을 감상할 수 있는 로맨틱한 시간을 선물합니다.· 영종씨사이드파크 레일바이크, 영종진공원, 영종관광어시장,영종역사관 도보이동 가능합니다.· 인천국제공항, 왕산해수욕장, 을왕리해수욕장, 월미도 이동이 편리합니다.· [Room Only 예약시 25층 루프탑 웰컴드링크 2잔 무료 제공]· * 제공 기간 : ~2022년 1월 31일 (체크인날짜 기준)· * 해당 객실 : Room Only, 반짝타임특가, 고층업그레이드, 펫룸 (체크인시객실배정, YA호특가, 특가야놀자, 18시이후체크인, 13시레이트체크아웃, 비어&피자패키지, 칠링백프로모션, 데이유즈 객실은 제외)· * 펫룸 : 루프탑(25층) 반려견 동반 불가로 펫룸 이용 고객은 웰컴드링크 이용시 유의하여 주시기 바랍니다.· * 특전 내용 : 숙박 예약 시 웰컴 드링크 2잔 무료 제공되며, 객실 타입에 따라 제공되는 음료가 상이합니다.· ① 스탠다드더블,헐리우드더블,패밀리트윈 - 아메리카노 or 티 中 택1· ② 오션더블 - 칵테일 or 하우스와인 中 택1· * 이용 장소 : 25층 Airest· * 이용 시간 : 입실일 15:00 ~ 21:00· * 주의 사항 : 박 수와 상관없이 객실당 2잔 제공 됩니다.·  예) 1객실/3박 (2잔제공), 2객실/1박 (4잔제공)· ※ 웰컴드링크는 호텔에서 진행하는 무료 이벤트로, 이용 시간 내 음료를 이용하지 않을 경우 금액으로 환불되거나 별도의 다른 업그레이드가 적용되지 않습니다.",
22,3001838,4,홀리데이 인 인천송도,4,4.7,1340,"· 송도국제업무단지의 중심 센트럴파크 앞에 위치하여 비즈니스 출장객부터 가족 및 연인 단위의 여행객까지 다양한 고객층에게 만족감을 드립니다.· 송도국제도시의 랜드마크인 센트럴파크를 비롯해 커낼워크 쇼핑몰, 잭 니클라우스 골프클럽, 인천아트센터, 포스코 빌딩 등에 인접해 있습니다.· 인천 지하철 1호선 센트럴파크역과 연결되고, 인천공항과 20분, 서울에서 40분 거리에 위치해 최적의 접근성을 자랑합니다.",
23,10040717,4,어반스테이 더 파크 송도,0,4.6,128,· ※ 모든 객실은 세스코(CESCO)의 해충방제솔루션으로 관리되고 있습니다.· 코로나 19에도 안전하게 머무를 수 있도록 언텍트 체크인 제공.· 어반스테이 더 파크(URBANSTAY the PARK)는 완전히 새로운 형태의 도심형 레지던스를 제공합니다.,
24,3014336,4,인천 파크마린호텔,3,4.4,1886,"· 2018년 6월 신규 오픈!· 소래포구역 바로 앞 최적의 위치· 세련되고 독창적인 객실, 가족형호텔· 키즈카페 및 트렘플린 시설 설치, 옥상의 탁트인 루프탑과 수영장(수영장은 10월11일까지) 보유!",
25,3002096,4,네스트 호텔,5,4.7,1517,"· 도시의 소음과 쏟아지는 정보들로부터 잠시 벗어나 평온하게 머무를 수 있는 곳, 자연에서 영감을 받은 호텔입니다.· 영종도 외딴곳, 자연적으로 자라난 갈대 밭을 보존한 진정한 휴식공간을 제공합니다.· 한 사람 한 사람의 가치를 존중하며 트렌트 세터들의 문화적인 활기와 영감이 가득한 니즈를 세심하게 배려합니다.· ▶정부 지침에 따른 사회적 거리두기에 의거하여 레스토랑 및 라운지의 운영정책이 지속적으로 변동 되오니, 자세한 사항은 네스트호텔 공식 홈페이지에서 확인 하시기 바랍니다.◀ · ▶패키지포함 미리 예약 진행하신 조식상품의 구성은 사회적 거리두기 단계가 격상 될 경우 제공 구성사항이 변경 될 수 있습니다. 관련하여 변경되는 사항은 호텔 홈페이지로 정확한 확인 부탁드립니다.◀ ",
26,3001227,4,오크우드 프리미어 인천,5,4.9,700,"· 오크우드 프리미어 인천은 Oakwood Clean360 프로그램 과 함께 고객님의 건강과 안전을 최우선으로 생각하며, 코로나19의 확산을 방지하고 예방하기 위하여 항상 노력하겠습니다.· 오크우드 프리미어 인천은 동북아시아 경제허브인 인천자유경제구역 송도 국제업무단지 포스코타워에 소재하고 있습니다.· 메인 로비인 36층부터 65층까지가 호텔 층으로서 광활한 서해바다와 하늘, 세련된 도시의 파노라믹 전망을 동시에 감상할 수 있습니다.· 스튜디오, 1~4 베드룸과 펜트하우스까지 총 423개의 스위트급 레지던스 객실로 이루어져 있습니다. 주방 및 다양한 생활시설이 구비된 넓은 객실에서 최고급 호텔의 서비스를 받을 수 있습니다. 여유로운 주방공간과 차별화된 고급 조리기구 및 식기류, 식기 세척기, 냉장고, 최신식 드럼형 세탁기와 건조기가 모든 객실에 완비되어 있습니다.· 65층의 바 & 다이닝, 36층 레스토랑, 연회장, 비즈니스 센터, 미팅룸, 피트니스 센터, 어린이 놀이방 등의 부대시설은 물론, 인천 유일의 반려견 동반 가능호텔로서 최고급 호텔 서비스를 함께 제공하고 있습니다.· 주변의 관광 명소로는 송도 센트럴 파크가 도보로 5분 거리에 있으며, 현대프리미엄아울렛과 트리플스트리트가 차로 단 5분 거리에 있어 쇼핑을 즐기기에 좋습니다.",
27,3000998,4,송도 센트럴파크 호텔,0,4.6,3207,"· 송도 국제도시 내에 첨단 업무지구와 주거단지에 위치한 클래식 앤틱의 고급스러운 이미지와 인테리어의 호텔입니다!· 인천 지하철 1호선 센트럴파크역 3번 출구 도보 4분, 강남 M버스 정류장 인접, 인천공항 20분 거리의 근접한 편리한 위치에요~· 송도 센트럴파크 바로 앞에 위치해 쾌적한 환경을 즐기실 수 있어요!",
28,3000957,4,베스트웨스턴 하버파크 호텔,4,4.6,1169,"· 인천항과 차이나타운이 한눈에 내려다보이는 호텔 입니다.· 월미도, 차이나타운, 신포국제시장 등 많은 주변 관광지가 있습니다.· 심플하고 모던한 디자인과 편안한 분위기의 객실에서 편하게 쉬실 수 있습니다.",
29,3000883,4,라마다 송도,3,4.2,910,"· 송도국제도시와 5분 거리에 위치해 편리한 교통망을 갖추고 있고 세련된 인테리어와 아늑한 분위기로 꾸며져 있는 호텔입니다.· 비즈니스 호텔로서 대형 컨벤션센터와 중,소연회장을 구비하고 있으며 피트니스 센터, 실내골프, 배구장 등의 부대시설도 마련되어 있답니다.· 인천 앞바다가 보이는 전망 좋은 레스토랑에서 최고로 로맨틱한 식사를 즐겨보세요 :)",
30,3000622,4,오라카이 송도파크 호텔,4,4.6,2160,"· 인천1호선 인천대입구역 4번 출구에서 도보로 4분 거리에 자리해 있습니다.· 주변의 관광 명소로는 한국에서 가장 크고 긴 다리인 인천대교가 차로 약 10분, 신포 국제시장이 차로 30분 거리에 있으며 짜장면 박물관이 차로 33분 거리에 자리해 있습니다.· 또한, 다양한 볼거리를 자랑하는 월미공원까지 차로 약 35분이면 도착합니다.· LEVEL19 레스토랑에서 다국적, 현지 요리를 드실 수 있습니다.· 오라카이 송도파크 호텔은 고객님의 건강과 안전을 최우선으로 생각하며, 코로나 19의 확산을 방지하고 예방하기 위해 노력하겠습니다.· 다소 불편함이 있으시더라도 정부 방침 준수와 모두의 안전을 위해 양해 부탁드립니다.· 자세한 사항은 홈페이지를 참조하시거나 호텔로 문의 바랍니다.· [ 피트니스클럽 & 수영장 & 사우나 이용 안내 ]· 1. 백신접종완료자(2차) 접종 14일 경과 후 이용 가능합니다.(전자증명서, 종이증명서 또는 예방접종스티커 필수확인)· 2. 백신접종미완료자는 음성 결과 통보 받은 시점에서 48시간 이내 일 경우 이용 가능합니다.(PCR 음성결과 문자통지서, 종이증명서 또는 전자증명서 필수확인)· 3. 만 18세 미만 아동 청소년 (사우나 16세 미만 입장 불가, 체련장 18세 미만 입장 불가)· 위 자세한 문의사항은 호텔로 연락 바랍니다.· [식음업장 이용 안내]· - 식음업장: level19, thisty monk, illy cafe· - 이용: 시간관계 없이 6명까지 가능(백신접종 미완료자 1명, 완료자 5명)· - 접종완료자: 접종증명(Coov 앱 전자증명서, 보건소 및 별도 홈페이지 발급의 종이증명서, 예방접종스티커 신분증 부착)· - 미접종자: PCR 음성 확인(음성결과 통보 받은 시점으로 부터 48시간이 되는 날의 자정까지 효력)",
31,1000112017,4,스카이탑 호텔,0,4.5,180,· 운서역2번출구 신축건물 신규오픈 멋진 하버뷰를 자랑하는 영종 스카이탑 호텔입니다.· 신축 건물이고 첫입주로 이루어지는곳이라서 청결함이 장점입니다. 대부분의 객실이 고층으로 이루어져 있어 멋진 씨티뷰와 하버뷰를 가지고 있습니다.· 인천공항이나 공항철도 노선을 이용하기에 유용한 곳입니다.,
32,1000109817,4,Grace Suite Hotel,0,4.5,397,"· 인천공항에서 15분 거리의 구읍뱃터에 위치하여 서울 도심에서 불과 1시간 거리에서 누리는 여행의 기쁨을 선사해 드립니다.· 휘트니스, 연회장, 레스토랑 등 다용도 쉼의 시설을 제공하는 웨스턴그레이스는 어느 곳보다 편안한 휴식을 선사합니다.· 인천의 해안선을 따라 펼쳐지는 360도 전객실 스카이 오션뷰로 설렘가득한 추억으로 채워드립니다.",
33,1000104317,4,인터내셔널호텔 인천영종,0,4.0,516,"· 인천 중구 영종하늘도시24호근린공원 차량 2분 거리에 위치한 인터내셔널호텔 인천영종입니다.· 호텔의 모든 구역에 인터넷과 와이파이를 무료로 제공하며 선택시 바다 조망과 서해안의 낙조를 즐길 수 있는 객실이 준비되어있습니다.· 호텔 부근 월미도, 왕산해수욕장, 을왕리해수욕장 등 다양한 관광지가 있어 다양한 휴식을 취할 수 있게 적합한 장소입니다.",
34,1000099968,4,리베라 인천 에어포트,0,4.3,1803,"· 2021년 6월중순이후 새롭게 리오픈한 인천 리베라 에어포트는 현대식 시설, 합리적인 가격으로 아름다운 서해 바다의 일몰을 감상하실 수 있으며, 인천국제공항, 을왕리해수욕장, 왕산해수욕장, 무의도, 영종씨사이드 레일바이크, 영종진공원과 근접하여 지친 일상에 여유로운 하루를 제공하는 호텔 입니다.· 레일바이크까지 바다가 보이는 자연스런 산책로가 잘 조성되어 있습니다. 야경과 일몰이 너무 멋있는 서해바다의 전망을 거닐며 만끽 하실 수 있습니다. 주변에 맛집,멋집이 많으며, 평일에는 반액 할인된 객실을 만나보실 수 있습니다.· 숙련된 직원들의 친절한 서비스를 통해 고객의 정서와 감각을 깨워 행복한 여행, 성공적인 비즈니스를 위한 감동 서비스를 제공해 드릴 것을 약속합니다.",
